id,title,property_type,price_eur,city,neighborhood,lat,lon,size_sqm,rooms,year_built,floor,max_floor,parking,heating,dist_to_metro_min,dist_to_park_min,description,source_url
422,Apartment 2 camere Pipera,apartment,163014,Bucuresti,Pipera,44.401908499321955,26.1615945445546,101,2.0,2007.0,8.0,10.0,no,electrica,12,13,"Proprietate in zona Pipera, suprafata 101 mp, pret 163014 EUR.",https://example.com/listing/422
423,House 4 camere Berceni,house,175835,Bucuresti,Berceni,44.41208282698538,26.173723405717404,115,4.0,1993.0,,,yes,central,10,13,"Proprietate in zona Berceni, suprafata 115 mp, pret 175835 EUR.",https://example.com/listing/423
424,Apartment 2 camere Militari,apartment,77624,Bucuresti,Militari,44.40098070980511,26.10857402102818,62,2.0,2015.0,2.0,10.0,yes,central,8,5,"Proprietate in zona Militari, suprafata 62 mp, pret 77624 EUR.",https://example.com/listing/424
425,House 4 camere Militari,house,47922,Bucuresti,Militari,44.4245810568112,26.06755698513701,42,4.0,1981.0,,,no,electrica,16,5,"Proprietate in zona Militari, suprafata 42 mp, pret 47922 EUR.",https://example.com/listing/425
426,Apartment 3 camere Colentina,apartment,66912,Bucuresti,Colentina,44.41544231572523,26.17695173734539,48,3.0,1984.0,5.0,10.0,yes,central,8,14,"Proprietate in zona Colentina, suprafata 48 mp, pret 66912 EUR.",https://example.com/listing/426
427,House 4 camere Militari,house,120120,Bucuresti,Militari,44.41453102387193,26.07335874885818,88,4.0,1977.0,,,no,termoficare,17,12,"Proprietate in zona Militari, suprafata 88 mp, pret 120120 EUR.",https://example.com/listing/427
428,Apartment 2 camere Colentina,apartment,201360,Bucuresti,Colentina,44.431095016286626,26.1491019639137,120,2.0,2022.0,0.0,10.0,yes,central,9,12,"Proprietate in zona Colentina, suprafata 120 mp, pret 201360 EUR.",https://example.com/listing/428
429,House 4 camere Pipera,house,163540,Bucuresti,Pipera,44.40766602933073,26.114675682134948,85,4.0,1987.0,,,yes,central,15,2,"Proprietate in zona Pipera, suprafata 85 mp, pret 163540 EUR.",https://example.com/listing/429
430,Apartment 2 camere Dristor,apartment,108405,Bucuresti,Dristor,44.4494456088815,26.069620693233272,99,2.0,1989.0,9.0,10.0,yes,termoficare,11,4,"Proprietate in zona Dristor, suprafata 99 mp, pret 108405 EUR.",https://example.com/listing/430
431,Land  camere Pipera,land,502494,Bucuresti,Pipera,44.4480185515041,26.11245783212986,267,,,,,yes,,19,12,"Proprietate in zona Pipera, suprafata 267 mp, pret 502494 EUR.",https://example.com/listing/431
432,Apartment 3 camere Dorobanti,apartment,129024,Bucuresti,Dorobanti,44.432794970717296,26.1412200665327,84,3.0,2012.0,0.0,10.0,no,termoficare,9,12,"Proprietate in zona Dorobanti, suprafata 84 mp, pret 129024 EUR.",https://example.com/listing/432
433,Apartment 3 camere Colentina,apartment,45892,Bucuresti,Colentina,44.427904870350986,26.107897418722107,44,3.0,2008.0,3.0,10.0,yes,electrica,18,14,"Proprietate in zona Colentina, suprafata 44 mp, pret 45892 EUR.",https://example.com/listing/433
434,Apartment 2 camere Dorobanti,apartment,112677,Bucuresti,Dorobanti,44.433834720558615,26.074689426110403,71,2.0,2020.0,3.0,10.0,yes,gaz,17,2,"Proprietate in zona Dorobanti, suprafata 71 mp, pret 112677 EUR.",https://example.com/listing/434
435,Apartment 4 camere Titan,apartment,72852,Bucuresti,Titan,44.42039325717372,26.13685878423065,78,4.0,1982.0,0.0,10.0,no,central,4,5,"Proprietate in zona Titan, suprafata 78 mp, pret 72852 EUR.",https://example.com/listing/435
436,House 1 camere Dorobanti,house,81752,Bucuresti,Dorobanti,44.4126972883132,26.186516220933363,88,1.0,1980.0,,,no,central,5,8,"Proprietate in zona Dorobanti, suprafata 88 mp, pret 81752 EUR.",https://example.com/listing/436
437,House 1 camere Titan,house,147213,Bucuresti,Titan,44.42854896555669,26.17789272390096,99,1.0,1971.0,,,no,gaz,18,6,"Proprietate in zona Titan, suprafata 99 mp, pret 147213 EUR.",https://example.com/listing/437
438,House 3 camere Berceni,house,119808,Bucuresti,Berceni,44.41868609172959,26.110758561885604,72,3.0,1986.0,,,yes,termoficare,10,2,"Proprietate in zona Berceni, suprafata 72 mp, pret 119808 EUR.",https://example.com/listing/438
439,Apartment 2 camere Titan,apartment,104673,Bucuresti,Titan,44.408128093245786,26.13500036960732,69,2.0,1994.0,6.0,10.0,no,gaz,17,15,"Proprietate in zona Titan, suprafata 69 mp, pret 104673 EUR.",https://example.com/listing/439
440,House 1 camere Militari,house,98000,Bucuresti,Militari,44.443175031836276,26.13806035269992,56,1.0,1973.0,,,yes,gaz,15,15,"Proprietate in zona Militari, suprafata 56 mp, pret 98000 EUR.",https://example.com/listing/440
441,Land  camere Militari,land,454993,Bucuresti,Militari,44.4357226418601,26.07973850296878,311,,,,,no,,10,11,"Proprietate in zona Militari, suprafata 311 mp, pret 454993 EUR.",https://example.com/listing/441
442,Apartment 4 camere Titan,apartment,96844,Bucuresti,Titan,44.410083632630695,26.088956325135744,71,4.0,1982.0,2.0,10.0,yes,termoficare,19,13,"Proprietate in zona Titan, suprafata 71 mp, pret 96844 EUR.",https://example.com/listing/442
443,Apartment 3 camere Colentina,apartment,147260,Bucuresti,Colentina,44.42815615386126,26.076129821454444,74,3.0,1974.0,5.0,10.0,no,electrica,11,4,"Proprietate in zona Colentina, suprafata 74 mp, pret 147260 EUR.",https://example.com/listing/443
444,Apartment 3 camere Drumul Taberei,apartment,79920,Bucuresti,Drumul Taberei,44.435539858919675,26.149586703468596,48,3.0,1966.0,8.0,10.0,no,gaz,11,2,"Proprietate in zona Drumul Taberei, suprafata 48 mp, pret 79920 EUR.",https://example.com/listing/444
445,Apartment 3 camere Berceni,apartment,224112,Bucuresti,Berceni,44.42887768696798,26.14128750262148,116,3.0,2017.0,7.0,10.0,no,termoficare,19,9,"Proprietate in zona Berceni, suprafata 116 mp, pret 224112 EUR.",https://example.com/listing/445
446,Apartment 2 camere Pipera,apartment,118357,Bucuresti,Pipera,44.44330732000983,26.08102064325434,71,2.0,2002.0,0.0,10.0,yes,central,14,2,"Proprietate in zona Pipera, suprafata 71 mp, pret 118357 EUR.",https://example.com/listing/446
447,House 2 camere Drumul Taberei,house,54468,Bucuresti,Drumul Taberei,44.433105331296524,26.154128618879707,51,2.0,2004.0,,,yes,termoficare,3,14,"Proprietate in zona Drumul Taberei, suprafata 51 mp, pret 54468 EUR.",https://example.com/listing/447
448,Land  camere Berceni,land,1182792,Bucuresti,Berceni,44.44828534774023,26.130236471539334,669,,,,,yes,,17,15,"Proprietate in zona Berceni, suprafata 669 mp, pret 1182792 EUR.",https://example.com/listing/448
449,Land  camere Dorobanti,land,766700,Bucuresti,Dorobanti,44.41550523129384,26.09428202792232,850,,,,,no,,12,9,"Proprietate in zona Dorobanti, suprafata 850 mp, pret 766700 EUR.",https://example.com/listing/449
450,Apartment 1 camere Drumul Taberei,apartment,108678,Bucuresti,Drumul Taberei,44.43686915604713,26.061725623898422,118,1.0,1984.0,2.0,10.0,yes,electrica,4,12,"Proprietate in zona Drumul Taberei, suprafata 118 mp, pret 108678 EUR.",https://example.com/listing/450
451,Land  camere Dristor,land,374625,Bucuresti,Dristor,44.412986574710146,26.109426050466297,333,,,,,yes,,10,4,"Proprietate in zona Dristor, suprafata 333 mp, pret 374625 EUR.",https://example.com/listing/451
452,Apartment 1 camere Militari,apartment,76440,Bucuresti,Militari,44.43206074521161,26.14673537895724,40,1.0,2008.0,0.0,10.0,no,termoficare,5,15,"Proprietate in zona Militari, suprafata 40 mp, pret 76440 EUR.",https://example.com/listing/452
453,House 4 camere Pipera,house,120416,Bucuresti,Pipera,44.400557396604455,26.177626601019945,71,4.0,2020.0,,,yes,termoficare,17,12,"Proprietate in zona Pipera, suprafata 71 mp, pret 120416 EUR.",https://example.com/listing/453
454,House 1 camere Drumul Taberei,house,151200,Bucuresti,Drumul Taberei,44.449984053826654,26.125390500301126,96,1.0,1975.0,,,no,gaz,11,7,"Proprietate in zona Drumul Taberei, suprafata 96 mp, pret 151200 EUR.",https://example.com/listing/454
455,House 1 camere Drumul Taberei,house,97335,Bucuresti,Drumul Taberei,44.412457611704276,26.099540197039758,103,1.0,1994.0,,,yes,gaz,9,6,"Proprietate in zona Drumul Taberei, suprafata 103 mp, pret 97335 EUR.",https://example.com/listing/455
456,House 3 camere Drumul Taberei,house,112455,Bucuresti,Drumul Taberei,44.44169865848358,26.116046501251034,119,3.0,2010.0,,,no,gaz,4,2,"Proprietate in zona Drumul Taberei, suprafata 119 mp, pret 112455 EUR.",https://example.com/listing/456
457,House 4 camere Drumul Taberei,house,159043,Bucuresti,Drumul Taberei,44.427365964819664,26.057311634832242,89,4.0,2017.0,,,yes,central,6,3,"Proprietate in zona Drumul Taberei, suprafata 89 mp, pret 159043 EUR.",https://example.com/listing/457
458,Land  camere Dorobanti,land,731538,Bucuresti,Dorobanti,44.449803707421644,26.18099914457726,414,,,,,no,,9,13,"Proprietate in zona Dorobanti, suprafata 414 mp, pret 731538 EUR.",https://example.com/listing/458
459,House 1 camere Colentina,house,82845,Bucuresti,Colentina,44.43202950484512,26.173062762466728,45,1.0,1994.0,,,no,central,18,9,"Proprietate in zona Colentina, suprafata 45 mp, pret 82845 EUR.",https://example.com/listing/459
460,Apartment 3 camere Militari,apartment,90768,Bucuresti,Militari,44.42495612388304,26.12892766321217,61,3.0,1992.0,9.0,10.0,no,electrica,9,4,"Proprietate in zona Militari, suprafata 61 mp, pret 90768 EUR.",https://example.com/listing/460
461,Land  camere Dorobanti,land,952085,Bucuresti,Dorobanti,44.44396535978094,26.13120950657227,487,,,,,yes,,10,13,"Proprietate in zona Dorobanti, suprafata 487 mp, pret 952085 EUR.",https://example.com/listing/461
462,Apartment 2 camere Militari,apartment,111421,Bucuresti,Militari,44.449679395633964,26.152035682949204,67,2.0,1982.0,9.0,10.0,yes,termoficare,14,4,"Proprietate in zona Militari, suprafata 67 mp, pret 111421 EUR.",https://example.com/listing/462
463,Land  camere Titan,land,1072296,Bucuresti,Titan,44.423695724849814,26.060437919498607,843,,,,,no,,16,9,"Proprietate in zona Titan, suprafata 843 mp, pret 1072296 EUR.",https://example.com/listing/463
464,Land  camere Dristor,land,1343106,Bucuresti,Dristor,44.41399004176709,26.07822186221684,747,,,,,yes,,3,15,"Proprietate in zona Dristor, suprafata 747 mp, pret 1343106 EUR.",https://example.com/listing/464
465,House 3 camere Titan,house,97216,Bucuresti,Titan,44.40778996742902,26.06890220675234,64,3.0,1977.0,,,yes,gaz,10,15,"Proprietate in zona Titan, suprafata 64 mp, pret 97216 EUR.",https://example.com/listing/465
466,Land  camere Pipera,land,922336,Bucuresti,Pipera,44.40920086719007,26.077714732736705,779,,,,,no,,18,6,"Proprietate in zona Pipera, suprafata 779 mp, pret 922336 EUR.",https://example.com/listing/466
467,House 2 camere Colentina,house,196581,Bucuresti,Colentina,44.42405126023756,26.17566478872779,111,2.0,1974.0,,,yes,electrica,12,6,"Proprietate in zona Colentina, suprafata 111 mp, pret 196581 EUR.",https://example.com/listing/467
468,House 3 camere Berceni,house,136578,Bucuresti,Berceni,44.42470892182069,26.173938819865317,78,3.0,2001.0,,,no,termoficare,18,12,"Proprietate in zona Berceni, suprafata 78 mp, pret 136578 EUR.",https://example.com/listing/468
469,Apartment 2 camere Drumul Taberei,apartment,96347,Bucuresti,Drumul Taberei,44.4415554151552,26.150897369117413,59,2.0,1963.0,3.0,10.0,yes,gaz,12,13,"Proprietate in zona Drumul Taberei, suprafata 59 mp, pret 96347 EUR.",https://example.com/listing/469
470,Land  camere Pipera,land,1162052,Bucuresti,Pipera,44.40252086224954,26.052853666075134,743,,,,,no,,17,3,"Proprietate in zona Pipera, suprafata 743 mp, pret 1162052 EUR.",https://example.com/listing/470
471,Apartment 1 camere Militari,apartment,89046,Bucuresti,Militari,44.44729031964131,26.066813056872743,54,1.0,1986.0,7.0,10.0,yes,electrica,7,4,"Proprietate in zona Militari, suprafata 54 mp, pret 89046 EUR.",https://example.com/listing/471
472,House 1 camere Berceni,house,83215,Bucuresti,Berceni,44.422931924412296,26.169366904833836,89,1.0,2013.0,,,no,central,10,2,"Proprietate in zona Berceni, suprafata 89 mp, pret 83215 EUR.",https://example.com/listing/472
473,Apartment 2 camere Dorobanti,apartment,182320,Bucuresti,Dorobanti,44.44410560567786,26.198404551653184,106,2.0,2002.0,0.0,10.0,yes,central,16,12,"Proprietate in zona Dorobanti, suprafata 106 mp, pret 182320 EUR.",https://example.com/listing/473
474,Land  camere Militari,land,1179983,Bucuresti,Militari,44.41015235807607,26.18011148805849,707,,,,,yes,,7,8,"Proprietate in zona Militari, suprafata 707 mp, pret 1179983 EUR.",https://example.com/listing/474
475,Apartment 3 camere Berceni,apartment,163029,Bucuresti,Berceni,44.406488449207146,26.17905778135712,93,3.0,1965.0,7.0,10.0,yes,gaz,16,13,"Proprietate in zona Berceni, suprafata 93 mp, pret 163029 EUR.",https://example.com/listing/475
476,Land  camere Dorobanti,land,746120,Bucuresti,Dorobanti,44.43739698806262,26.075012305616088,460,,,,,yes,,7,10,"Proprietate in zona Dorobanti, suprafata 460 mp, pret 746120 EUR.",https://example.com/listing/476
477,House 2 camere Drumul Taberei,house,88290,Bucuresti,Drumul Taberei,44.4040877681696,26.057218377827713,54,2.0,1962.0,,,yes,electrica,3,12,"Proprietate in zona Drumul Taberei, suprafata 54 mp, pret 88290 EUR.",https://example.com/listing/477
478,Apartment 3 camere Militari,apartment,108678,Bucuresti,Militari,44.43087992762666,26.080038338641717,59,3.0,2002.0,7.0,10.0,no,electrica,16,13,"Proprietate in zona Militari, suprafata 59 mp, pret 108678 EUR.",https://example.com/listing/478
479,House 4 camere Titan,house,87030,Bucuresti,Titan,44.44077422263139,26.17678486083798,45,4.0,1965.0,,,no,central,10,6,"Proprietate in zona Titan, suprafata 45 mp, pret 87030 EUR.",https://example.com/listing/479
480,House 2 camere Colentina,house,142386,Bucuresti,Colentina,44.4108327670304,26.148526202900275,114,2.0,1993.0,,,yes,electrica,6,10,"Proprietate in zona Colentina, suprafata 114 mp, pret 142386 EUR.",https://example.com/listing/480
481,Apartment 2 camere Dristor,apartment,98368,Bucuresti,Dristor,44.41024433364828,26.083415085930802,53,2.0,1987.0,6.0,10.0,no,gaz,12,14,"Proprietate in zona Dristor, suprafata 53 mp, pret 98368 EUR.",https://example.com/listing/481
482,Apartment 2 camere Berceni,apartment,83996,Bucuresti,Berceni,44.43503445368602,26.14728127584791,46,2.0,1971.0,7.0,10.0,no,gaz,6,11,"Proprietate in zona Berceni, suprafata 46 mp, pret 83996 EUR.",https://example.com/listing/482
483,Apartment 1 camere Colentina,apartment,120645,Bucuresti,Colentina,44.43958654854172,26.14964506623931,105,1.0,2014.0,4.0,10.0,yes,termoficare,15,13,"Proprietate in zona Colentina, suprafata 105 mp, pret 120645 EUR.",https://example.com/listing/483
484,Land  camere Dorobanti,land,572660,Bucuresti,Dorobanti,44.423867504562935,26.07305833412902,548,,,,,yes,,3,15,"Proprietate in zona Dorobanti, suprafata 548 mp, pret 572660 EUR.",https://example.com/listing/484
485,Land  camere Colentina,land,427350,Bucuresti,Colentina,44.445700629992736,26.104916745709758,231,,,,,no,,3,15,"Proprietate in zona Colentina, suprafata 231 mp, pret 427350 EUR.",https://example.com/listing/485
486,Apartment 1 camere Berceni,apartment,80036,Bucuresti,Berceni,44.42511044911449,26.198816511824567,68,1.0,1969.0,0.0,10.0,yes,central,11,5,"Proprietate in zona Berceni, suprafata 68 mp, pret 80036 EUR.",https://example.com/listing/486
487,House 4 camere Dristor,house,87555,Bucuresti,Dristor,44.431381093340114,26.0827757766685,65,4.0,2010.0,,,yes,central,19,4,"Proprietate in zona Dristor, suprafata 65 mp, pret 87555 EUR.",https://example.com/listing/487
488,Apartment 3 camere Pipera,apartment,112488,Bucuresti,Pipera,44.40644445193475,26.077822216383503,109,3.0,1984.0,9.0,10.0,no,gaz,7,11,"Proprietate in zona Pipera, suprafata 109 mp, pret 112488 EUR.",https://example.com/listing/488
489,Land  camere Drumul Taberei,land,386688,Bucuresti,Drumul Taberei,44.40460690174244,26.08553699191366,424,,,,,no,,16,7,"Proprietate in zona Drumul Taberei, suprafata 424 mp, pret 386688 EUR.",https://example.com/listing/489
490,House 1 camere Militari,house,136964,Bucuresti,Militari,44.444151038318836,26.176468918336713,97,1.0,1970.0,,,yes,gaz,9,11,"Proprietate in zona Militari, suprafata 97 mp, pret 136964 EUR.",https://example.com/listing/490
491,House 4 camere Militari,house,68231,Bucuresti,Militari,44.437953019608685,26.059632425106912,71,4.0,1978.0,,,yes,electrica,13,6,"Proprietate in zona Militari, suprafata 71 mp, pret 68231 EUR.",https://example.com/listing/491
492,House 2 camere Pipera,house,78864,Bucuresti,Pipera,44.41130392186468,26.088324526063534,48,2.0,1969.0,,,yes,gaz,13,15,"Proprietate in zona Pipera, suprafata 48 mp, pret 78864 EUR.",https://example.com/listing/492
493,House 3 camere Berceni,house,147375,Bucuresti,Berceni,44.41963103047124,26.13664504254055,75,3.0,1968.0,,,no,gaz,12,6,"Proprietate in zona Berceni, suprafata 75 mp, pret 147375 EUR.",https://example.com/listing/493
494,Land  camere Dorobanti,land,794988,Bucuresti,Dorobanti,44.40335189784002,26.186674521036213,612,,,,,yes,,16,12,"Proprietate in zona Dorobanti, suprafata 612 mp, pret 794988 EUR.",https://example.com/listing/494
495,Land  camere Colentina,land,644760,Bucuresti,Colentina,44.44760094324447,26.147488870818638,540,,,,,no,,4,13,"Proprietate in zona Colentina, suprafata 540 mp, pret 644760 EUR.",https://example.com/listing/495
496,Apartment 4 camere Militari,apartment,128440,Bucuresti,Militari,44.43801072645299,26.101138398526707,76,4.0,1967.0,4.0,10.0,yes,central,8,12,"Proprietate in zona Militari, suprafata 76 mp, pret 128440 EUR.",https://example.com/listing/496
497,Land  camere Drumul Taberei,land,544250,Bucuresti,Drumul Taberei,44.42157337876186,26.19862548486949,311,,,,,no,,11,10,"Proprietate in zona Drumul Taberei, suprafata 311 mp, pret 544250 EUR.",https://example.com/listing/497
498,Apartment 4 camere Colentina,apartment,130900,Bucuresti,Colentina,44.41582349371906,26.121592247057418,100,4.0,2019.0,10.0,10.0,no,termoficare,20,10,"Proprietate in zona Colentina, suprafata 100 mp, pret 130900 EUR.",https://example.com/listing/498
499,Land  camere Drumul Taberei,land,1282116,Bucuresti,Drumul Taberei,44.40266508595341,26.131322668352603,726,,,,,no,,3,8,"Proprietate in zona Drumul Taberei, suprafata 726 mp, pret 1282116 EUR.",https://example.com/listing/499
500,Land  camere Colentina,land,1131185,Bucuresti,Colentina,44.420693062583524,26.16622114761565,655,,,,,no,,7,10,"Proprietate in zona Colentina, suprafata 655 mp, pret 1131185 EUR.",https://example.com/listing/500
