id,title,property_type,price_eur,city,neighborhood,lat,lon,size_sqm,rooms,year_built,floor,max_floor,parking,heating,dist_to_metro_min,dist_to_park_min,description,source_url,price_per_sqm,age,is_new_build,distance_score,text_for_embedding
368,Land  camere Titan,land,1749379,Bucuresti,Titan,44.422906251447664,26.081739784920853,937,,,,,no,,19,14,"Proprietate in zona Titan, suprafata 937 mp, pret 1749379 EUR.",https://example.com/listing/368,1867.0,,0,1.0,"land in Titan, Bucuresti, 937 mp, nan camere, construit in nan. Detalii: Proprietate in zona Titan, suprafata 937 mp, pret 1749379 EUR."
369,House 4 camere Drumul Taberei,house,171414,Bucuresti,Drumul Taberei,44.44942078133402,26.05290943042376,107,4.0,2019.0,,,no,gaz,18,12,"Proprietate in zona Drumul Taberei, suprafata 107 mp, pret 171414 EUR.",https://example.com/listing/369,1602.0,6.0,1,2.4000000000000004,"house in Drumul Taberei, Bucuresti, 107 mp, 4.0 camere, construit in 2019.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 107 mp, pret 171414 EUR."
370,House 4 camere Pipera,house,201250,Bucuresti,Pipera,44.42992432029001,26.10938168117292,115,4.0,1967.0,,,yes,electrica,8,10,"Proprietate in zona Pipera, suprafata 115 mp, pret 201250 EUR.",https://example.com/listing/370,1750.0,58.0,0,9.2,"house in Pipera, Bucuresti, 115 mp, 4.0 camere, construit in 1967.0. Detalii: Proprietate in zona Pipera, suprafata 115 mp, pret 201250 EUR."
371,Land  camere Berceni,land,335820,Bucuresti,Berceni,44.447822798453736,26.107007196799216,290,,,,,no,,3,8,"Proprietate in zona Berceni, suprafata 290 mp, pret 335820 EUR.",https://example.com/listing/371,1158.0,,0,13.0,"land in Berceni, Bucuresti, 290 mp, nan camere, construit in nan. Detalii: Proprietate in zona Berceni, suprafata 290 mp, pret 335820 EUR."
372,House 4 camere Colentina,house,174720,Bucuresti,Colentina,44.4308239067728,26.19705754606443,91,4.0,2011.0,,,yes,electrica,6,13,"Proprietate in zona Colentina, suprafata 91 mp, pret 174720 EUR.",https://example.com/listing/372,1920.0,14.0,0,9.200000000000001,"house in Colentina, Bucuresti, 91 mp, 4.0 camere, construit in 2011.0. Detalii: Proprietate in zona Colentina, suprafata 91 mp, pret 174720 EUR."
373,House 1 camere Drumul Taberei,house,107811,Bucuresti,Drumul Taberei,44.41770298615469,26.076374192981252,81,1.0,1971.0,,,no,central,14,8,"Proprietate in zona Drumul Taberei, suprafata 81 mp, pret 107811 EUR.",https://example.com/listing/373,1331.0,54.0,0,6.4,"house in Drumul Taberei, Bucuresti, 81 mp, 1.0 camere, construit in 1971.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 81 mp, pret 107811 EUR."
374,House 4 camere Colentina,house,81270,Bucuresti,Colentina,44.41665961087349,26.152969596720247,86,4.0,1995.0,,,yes,central,5,3,"Proprietate in zona Colentina, suprafata 86 mp, pret 81270 EUR.",https://example.com/listing/374,945.0,30.0,0,13.8,"house in Colentina, Bucuresti, 86 mp, 4.0 camere, construit in 1995.0. Detalii: Proprietate in zona Colentina, suprafata 86 mp, pret 81270 EUR."
375,Land  camere Colentina,land,385203,Bucuresti,Colentina,44.40633124496768,26.137319992157533,221,,,,,no,,9,12,"Proprietate in zona Colentina, suprafata 221 mp, pret 385203 EUR.",https://example.com/listing/375,1743.0,,0,7.8,"land in Colentina, Bucuresti, 221 mp, nan camere, construit in nan. Detalii: Proprietate in zona Colentina, suprafata 221 mp, pret 385203 EUR."
376,Apartment 4 camere Colentina,apartment,166576,Bucuresti,Colentina,44.41135808844041,26.17471649113308,116,4.0,1987.0,6.0,10.0,yes,termoficare,11,12,"Proprietate in zona Colentina, suprafata 116 mp, pret 166576 EUR.",https://example.com/listing/376,1436.0,38.0,0,6.6,"apartment in Colentina, Bucuresti, 116 mp, 4.0 camere, construit in 1987.0. Detalii: Proprietate in zona Colentina, suprafata 116 mp, pret 166576 EUR."
377,Apartment 1 camere Drumul Taberei,apartment,142146,Bucuresti,Drumul Taberei,44.445850890479306,26.12183603442426,106,1.0,1978.0,6.0,10.0,no,gaz,9,6,"Proprietate in zona Drumul Taberei, suprafata 106 mp, pret 142146 EUR.",https://example.com/listing/377,1341.0,47.0,0,10.2,"apartment in Drumul Taberei, Bucuresti, 106 mp, 1.0 camere, construit in 1978.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 106 mp, pret 142146 EUR."
378,Land  camere Berceni,land,262392,Bucuresti,Berceni,44.4421766035646,26.09491859175377,232,,,,,yes,,5,14,"Proprietate in zona Berceni, suprafata 232 mp, pret 262392 EUR.",https://example.com/listing/378,1131.0,,0,9.4,"land in Berceni, Bucuresti, 232 mp, nan camere, construit in nan. Detalii: Proprietate in zona Berceni, suprafata 232 mp, pret 262392 EUR."
379,House 3 camere Dristor,house,163176,Bucuresti,Dristor,44.44770911380797,26.159239323485277,104,3.0,2007.0,,,yes,gaz,3,10,"Proprietate in zona Dristor, suprafata 104 mp, pret 163176 EUR.",https://example.com/listing/379,1569.0,18.0,0,12.2,"house in Dristor, Bucuresti, 104 mp, 3.0 camere, construit in 2007.0. Detalii: Proprietate in zona Dristor, suprafata 104 mp, pret 163176 EUR."
380,Land  camere Militari,land,706459,Bucuresti,Militari,44.419038634723925,26.105256570177502,403,,,,,no,,5,3,"Proprietate in zona Militari, suprafata 403 mp, pret 706459 EUR.",https://example.com/listing/380,1753.0,,0,13.8,"land in Militari, Bucuresti, 403 mp, nan camere, construit in nan. Detalii: Proprietate in zona Militari, suprafata 403 mp, pret 706459 EUR."
381,House 4 camere Dorobanti,house,110284,Bucuresti,Dorobanti,44.432002751096974,26.1302657562645,79,4.0,1997.0,,,yes,electrica,4,4,"Proprietate in zona Dorobanti, suprafata 79 mp, pret 110284 EUR.",https://example.com/listing/381,1396.0,28.0,0,14.0,"house in Dorobanti, Bucuresti, 79 mp, 4.0 camere, construit in 1997.0. Detalii: Proprietate in zona Dorobanti, suprafata 79 mp, pret 110284 EUR."
382,House 1 camere Dristor,house,120512,Bucuresti,Dristor,44.4475352550978,26.19400802103893,64,1.0,2011.0,,,no,gaz,17,8,"Proprietate in zona Dristor, suprafata 64 mp, pret 120512 EUR.",https://example.com/listing/382,1883.0,14.0,0,4.6,"house in Dristor, Bucuresti, 64 mp, 1.0 camere, construit in 2011.0. Detalii: Proprietate in zona Dristor, suprafata 64 mp, pret 120512 EUR."
383,Land  camere Drumul Taberei,land,623916,Bucuresti,Drumul Taberei,44.40591707557403,26.15417016315612,436,,,,,no,,7,6,"Proprietate in zona Drumul Taberei, suprafata 436 mp, pret 623916 EUR.",https://example.com/listing/383,1431.0,,0,11.4,"land in Drumul Taberei, Bucuresti, 436 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 436 mp, pret 623916 EUR."
384,House 1 camere Berceni,house,68922,Bucuresti,Berceni,44.41935174289945,26.07197533265681,42,1.0,1974.0,,,yes,termoficare,13,9,"Proprietate in zona Berceni, suprafata 42 mp, pret 68922 EUR.",https://example.com/listing/384,1641.0,51.0,0,6.6000000000000005,"house in Berceni, Bucuresti, 42 mp, 1.0 camere, construit in 1974.0. Detalii: Proprietate in zona Berceni, suprafata 42 mp, pret 68922 EUR."
385,Apartment 1 camere Dristor,apartment,140140,Bucuresti,Dristor,44.43404667714362,26.058666699851766,98,1.0,1988.0,5.0,10.0,no,electrica,13,13,"Proprietate in zona Dristor, suprafata 98 mp, pret 140140 EUR.",https://example.com/listing/385,1430.0,37.0,0,5.0,"apartment in Dristor, Bucuresti, 98 mp, 1.0 camere, construit in 1988.0. Detalii: Proprietate in zona Dristor, suprafata 98 mp, pret 140140 EUR."
386,Land  camere Dorobanti,land,1626835,Bucuresti,Dorobanti,44.43565468319076,26.189736535523515,877,,,,,yes,,6,3,"Proprietate in zona Dorobanti, suprafata 877 mp, pret 1626835 EUR.",https://example.com/listing/386,1855.0,,0,13.200000000000001,"land in Dorobanti, Bucuresti, 877 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dorobanti, suprafata 877 mp, pret 1626835 EUR."
387,Apartment 4 camere Berceni,apartment,115990,Bucuresti,Berceni,44.411297737226896,26.16315727070553,70,4.0,1979.0,6.0,10.0,yes,central,8,8,"Proprietate in zona Berceni, suprafata 70 mp, pret 115990 EUR.",https://example.com/listing/387,1657.0,46.0,0,10.0,"apartment in Berceni, Bucuresti, 70 mp, 4.0 camere, construit in 1979.0. Detalii: Proprietate in zona Berceni, suprafata 70 mp, pret 115990 EUR."
388,Land  camere Militari,land,694008,Bucuresti,Militari,44.41375666396559,26.164186876879576,504,,,,,yes,,6,10,"Proprietate in zona Militari, suprafata 504 mp, pret 694008 EUR.",https://example.com/listing/388,1377.0,,0,10.4,"land in Militari, Bucuresti, 504 mp, nan camere, construit in nan. Detalii: Proprietate in zona Militari, suprafata 504 mp, pret 694008 EUR."
389,Land  camere Titan,land,541766,Bucuresti,Titan,44.40711468610143,26.171873425512175,538,,,,,no,,7,8,"Proprietate in zona Titan, suprafata 538 mp, pret 541766 EUR.",https://example.com/listing/389,1007.0,,0,10.6,"land in Titan, Bucuresti, 538 mp, nan camere, construit in nan. Detalii: Proprietate in zona Titan, suprafata 538 mp, pret 541766 EUR."
390,Land  camere Drumul Taberei,land,813798,Bucuresti,Drumul Taberei,44.4358660731159,26.181654834060925,522,,,,,yes,,11,13,"Proprietate in zona Drumul Taberei, suprafata 522 mp, pret 813798 EUR.",https://example.com/listing/390,1559.0,,0,6.199999999999999,"land in Drumul Taberei, Bucuresti, 522 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 522 mp, pret 813798 EUR."
391,House 4 camere Militari,house,68784,Bucuresti,Militari,44.41634758288193,26.11238826985761,48,4.0,1970.0,,,no,gaz,4,2,"Proprietate in zona Militari, suprafata 48 mp, pret 68784 EUR.",https://example.com/listing/391,1433.0,55.0,0,14.8,"house in Militari, Bucuresti, 48 mp, 4.0 camere, construit in 1970.0. Detalii: Proprietate in zona Militari, suprafata 48 mp, pret 68784 EUR."
392,House 4 camere Colentina,house,147768,Bucuresti,Colentina,44.435829046859794,26.066008947132275,94,4.0,1991.0,,,no,gaz,12,12,"Proprietate in zona Colentina, suprafata 94 mp, pret 147768 EUR.",https://example.com/listing/392,1572.0,34.0,0,6.0,"house in Colentina, Bucuresti, 94 mp, 4.0 camere, construit in 1991.0. Detalii: Proprietate in zona Colentina, suprafata 94 mp, pret 147768 EUR."
393,House 1 camere Titan,house,60438,Bucuresti,Titan,44.41578845128139,26.18961488844397,42,1.0,2001.0,,,yes,central,19,12,"Proprietate in zona Titan, suprafata 42 mp, pret 60438 EUR.",https://example.com/listing/393,1439.0,24.0,0,1.8000000000000003,"house in Titan, Bucuresti, 42 mp, 1.0 camere, construit in 2001.0. Detalii: Proprietate in zona Titan, suprafata 42 mp, pret 60438 EUR."
394,House 2 camere Dorobanti,house,152574,Bucuresti,Dorobanti,44.421292647330624,26.17498505549981,118,2.0,2017.0,,,yes,electrica,17,11,"Proprietate in zona Dorobanti, suprafata 118 mp, pret 152574 EUR.",https://example.com/listing/394,1293.0,8.0,1,3.4,"house in Dorobanti, Bucuresti, 118 mp, 2.0 camere, construit in 2017.0. Detalii: Proprietate in zona Dorobanti, suprafata 118 mp, pret 152574 EUR."
395,House 1 camere Berceni,house,151340,Bucuresti,Berceni,44.42698784278068,26.11307984860949,115,1.0,2017.0,,,no,termoficare,20,12,"Proprietate in zona Berceni, suprafata 115 mp, pret 151340 EUR.",https://example.com/listing/395,1316.0,8.0,1,1.2000000000000002,"house in Berceni, Bucuresti, 115 mp, 1.0 camere, construit in 2017.0. Detalii: Proprietate in zona Berceni, suprafata 115 mp, pret 151340 EUR."
396,Land  camere Drumul Taberei,land,1067456,Bucuresti,Drumul Taberei,44.41204774545604,26.077898300115752,832,,,,,yes,,18,8,"Proprietate in zona Drumul Taberei, suprafata 832 mp, pret 1067456 EUR.",https://example.com/listing/396,1283.0,,0,4.0,"land in Drumul Taberei, Bucuresti, 832 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 832 mp, pret 1067456 EUR."
397,Apartment 3 camere Drumul Taberei,apartment,171948,Bucuresti,Drumul Taberei,44.41085051720264,26.067996628012,89,3.0,1967.0,1.0,10.0,no,central,10,11,"Proprietate in zona Drumul Taberei, suprafata 89 mp, pret 171948 EUR.",https://example.com/listing/397,1932.0,58.0,0,7.6,"apartment in Drumul Taberei, Bucuresti, 89 mp, 3.0 camere, construit in 1967.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 89 mp, pret 171948 EUR."
398,Apartment 4 camere Dristor,apartment,116736,Bucuresti,Dristor,44.41740066829743,26.118850443794734,76,4.0,1994.0,2.0,10.0,no,termoficare,12,3,"Proprietate in zona Dristor, suprafata 76 mp, pret 116736 EUR.",https://example.com/listing/398,1536.0,31.0,0,9.600000000000001,"apartment in Dristor, Bucuresti, 76 mp, 4.0 camere, construit in 1994.0. Detalii: Proprietate in zona Dristor, suprafata 76 mp, pret 116736 EUR."
399,Apartment 2 camere Berceni,apartment,115311,Bucuresti,Berceni,44.44704894962504,26.12959833592544,119,2.0,1987.0,8.0,10.0,no,electrica,19,4,"Proprietate in zona Berceni, suprafata 119 mp, pret 115311 EUR.",https://example.com/listing/399,969.0,38.0,0,5.0,"apartment in Berceni, Bucuresti, 119 mp, 2.0 camere, construit in 1987.0. Detalii: Proprietate in zona Berceni, suprafata 119 mp, pret 115311 EUR."
400,House 4 camere Drumul Taberei,house,66792,Bucuresti,Drumul Taberei,44.42731024124897,26.19390508036281,69,4.0,1964.0,,,no,central,4,11,"Proprietate in zona Drumul Taberei, suprafata 69 mp, pret 66792 EUR.",https://example.com/listing/400,968.0,61.0,0,11.2,"house in Drumul Taberei, Bucuresti, 69 mp, 4.0 camere, construit in 1964.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 69 mp, pret 66792 EUR."
401,House 1 camere Drumul Taberei,house,96635,Bucuresti,Drumul Taberei,44.41361850562143,26.14620088833838,55,1.0,2015.0,,,yes,electrica,12,8,"Proprietate in zona Drumul Taberei, suprafata 55 mp, pret 96635 EUR.",https://example.com/listing/401,1757.0,10.0,1,7.6,"house in Drumul Taberei, Bucuresti, 55 mp, 1.0 camere, construit in 2015.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 55 mp, pret 96635 EUR."
402,Land  camere Pipera,land,382140,Bucuresti,Pipera,44.428142945967366,26.14969352139112,220,,,,,no,,6,13,"Proprietate in zona Pipera, suprafata 220 mp, pret 382140 EUR.",https://example.com/listing/402,1737.0,,0,9.200000000000001,"land in Pipera, Bucuresti, 220 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 220 mp, pret 382140 EUR."
403,Apartment 2 camere Militari,apartment,118919,Bucuresti,Militari,44.42121560412991,26.064710522864893,109,2.0,1969.0,7.0,10.0,yes,electrica,6,9,"Proprietate in zona Militari, suprafata 109 mp, pret 118919 EUR.",https://example.com/listing/403,1091.0,56.0,0,10.8,"apartment in Militari, Bucuresti, 109 mp, 2.0 camere, construit in 1969.0. Detalii: Proprietate in zona Militari, suprafata 109 mp, pret 118919 EUR."
404,House 1 camere Dorobanti,house,126815,Bucuresti,Dorobanti,44.440862826056566,26.12581679990237,65,1.0,1970.0,,,yes,central,20,9,"Proprietate in zona Dorobanti, suprafata 65 mp, pret 126815 EUR.",https://example.com/listing/404,1951.0,55.0,0,2.4000000000000004,"house in Dorobanti, Bucuresti, 65 mp, 1.0 camere, construit in 1970.0. Detalii: Proprietate in zona Dorobanti, suprafata 65 mp, pret 126815 EUR."
405,House 3 camere Dristor,house,99603,Bucuresti,Dristor,44.44198798454299,26.19799597594056,51,3.0,1994.0,,,yes,electrica,15,9,"Proprietate in zona Dristor, suprafata 51 mp, pret 99603 EUR.",https://example.com/listing/405,1953.0,31.0,0,5.4,"house in Dristor, Bucuresti, 51 mp, 3.0 camere, construit in 1994.0. Detalii: Proprietate in zona Dristor, suprafata 51 mp, pret 99603 EUR."
406,Land  camere Dristor,land,579422,Bucuresti,Dristor,44.41135140397929,26.115724996861235,562,,,,,no,,5,6,"Proprietate in zona Dristor, suprafata 562 mp, pret 579422 EUR.",https://example.com/listing/406,1031.0,,0,12.6,"land in Dristor, Bucuresti, 562 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 562 mp, pret 579422 EUR."
407,House 1 camere Dorobanti,house,69483,Bucuresti,Dorobanti,44.442528671940536,26.11131411756395,53,1.0,1985.0,,,no,electrica,4,4,"Proprietate in zona Dorobanti, suprafata 53 mp, pret 69483 EUR.",https://example.com/listing/407,1311.0,40.0,0,14.0,"house in Dorobanti, Bucuresti, 53 mp, 1.0 camere, construit in 1985.0. Detalii: Proprietate in zona Dorobanti, suprafata 53 mp, pret 69483 EUR."
408,House 4 camere Colentina,house,145540,Bucuresti,Colentina,44.41472650853544,26.13133743921233,95,4.0,1993.0,,,no,electrica,6,6,"Proprietate in zona Colentina, suprafata 95 mp, pret 145540 EUR.",https://example.com/listing/408,1532.0,32.0,0,12.0,"house in Colentina, Bucuresti, 95 mp, 4.0 camere, construit in 1993.0. Detalii: Proprietate in zona Colentina, suprafata 95 mp, pret 145540 EUR."
409,Land  camere Dristor,land,1021008,Bucuresti,Dristor,44.42333155217779,26.18702279772107,717,,,,,yes,,12,4,"Proprietate in zona Dristor, suprafata 717 mp, pret 1021008 EUR.",https://example.com/listing/409,1424.0,,0,9.2,"land in Dristor, Bucuresti, 717 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 717 mp, pret 1021008 EUR."
410,Land  camere Dorobanti,land,987066,Bucuresti,Dorobanti,44.44549049953749,26.099483362430203,729,,,,,yes,,15,12,"Proprietate in zona Dorobanti, suprafata 729 mp, pret 987066 EUR.",https://example.com/listing/410,1354.0,,0,4.2,"land in Dorobanti, Bucuresti, 729 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dorobanti, suprafata 729 mp, pret 987066 EUR."
411,Apartment 4 camere Colentina,apartment,104517,Bucuresti,Colentina,44.42377564143904,26.157769613075978,63,4.0,1983.0,8.0,10.0,no,gaz,3,7,"Proprietate in zona Colentina, suprafata 63 mp, pret 104517 EUR.",https://example.com/listing/411,1659.0,42.0,0,13.399999999999999,"apartment in Colentina, Bucuresti, 63 mp, 4.0 camere, construit in 1983.0. Detalii: Proprietate in zona Colentina, suprafata 63 mp, pret 104517 EUR."
412,House 2 camere Militari,house,197421,Bucuresti,Militari,44.42954208060788,26.166170029910507,119,2.0,1963.0,,,no,electrica,8,2,"Proprietate in zona Militari, suprafata 119 mp, pret 197421 EUR.",https://example.com/listing/412,1659.0,62.0,0,12.399999999999999,"house in Militari, Bucuresti, 119 mp, 2.0 camere, construit in 1963.0. Detalii: Proprietate in zona Militari, suprafata 119 mp, pret 197421 EUR."
413,Apartment 1 camere Colentina,apartment,67914,Bucuresti,Colentina,44.40504333187169,26.156819637509816,49,1.0,2022.0,5.0,10.0,no,central,18,7,"Proprietate in zona Colentina, suprafata 49 mp, pret 67914 EUR.",https://example.com/listing/413,1386.0,3.0,1,4.4,"apartment in Colentina, Bucuresti, 49 mp, 1.0 camere, construit in 2022.0. Detalii: Proprietate in zona Colentina, suprafata 49 mp, pret 67914 EUR."
414,Apartment 2 camere Colentina,apartment,75600,Bucuresti,Colentina,44.42719377438108,26.072285544868507,63,2.0,1992.0,10.0,10.0,no,central,16,15,"Proprietate in zona Colentina, suprafata 63 mp, pret 75600 EUR.",https://example.com/listing/414,1200.0,33.0,0,2.4,"apartment in Colentina, Bucuresti, 63 mp, 2.0 camere, construit in 1992.0. Detalii: Proprietate in zona Colentina, suprafata 63 mp, pret 75600 EUR."
415,Apartment 1 camere Dristor,apartment,101904,Bucuresti,Dristor,44.42613878992336,26.15376775504129,66,1.0,1964.0,9.0,10.0,yes,gaz,14,6,"Proprietate in zona Dristor, suprafata 66 mp, pret 101904 EUR.",https://example.com/listing/415,1544.0,61.0,0,7.199999999999999,"apartment in Dristor, Bucuresti, 66 mp, 1.0 camere, construit in 1964.0. Detalii: Proprietate in zona Dristor, suprafata 66 mp, pret 101904 EUR."
